source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
C36,C36,Selplg,Itgb2,4.1875,0.0,16.503662,0.2910258976178197,17.983594378866552,0.4828504,0.8330186,0.052030822612029286,0.2052372956700455
C36,C36,Ybx1,Notch1,6.21875,0.0,6.147217,0.18487102599696748,31.00669897686931,0.40881857,0.75275904,0.11699520344752452,0.2054325886754274
C17,C36,Gnai2,Igf1r,4.1692705,0.998,13.638997,-0.037113176748935356,-3.066176902192492,0.33606803,0.81933504,1.0,0.2076866437873141
C36,C36,Gnai2,C5ar1,5.96875,0.009,6.0595703,0.015084325085943762,5.788231758030834,0.11338328,0.7514203,1.0,0.21034827648458698
C17,C17,F13a1,Itgb1,4.15625,0.0,11.878473,0.3404297449014299,20.073165025349006,0.49741122,0.8088795,0.04064371685946018,0.21262279558183564
C36,C17,Nampt,Insr,0.1875,0.996,0.03515625,-0.15531651095343335,-0.3195703252809577,0.1097561,0.1871564,1.0,0.21314533661309193
C17,C36,Mfge8,Pdgfrb,0.203125,0.821,0.03515625,-0.038670373018155874,0.09443594566196822,0.21052632,0.18715638,1.0,0.21314533661309193
C36,C36,Icam1,Itgam_Itgb2,0.1875,0.992,0.03515625,-0.13276693416890842,-0.3441377519947186,0.12053573,0.1871564,1.0,0.21314533661309193
C36,C36,Gnai2,Adcy7,5.9609375,0.0,5.8813477,0.11430584390780804,15.717766982818945,0.27917057,0.7486218,0.4863245721510068,0.2203288479951363
C17,C36,F13a1,Itgb1,4.1223955,0.0,11.439778,0.32213932355732655,12.822766626096572,0.4790409,0.8059539,0.053925530772658166,0.22264369808938303
C36,C17,Gpi1,Amfr,5.0,0.0,5.859376,0.1418260317991912,10.40201613608616,0.29500464,0.74826944,0.4170806937149557,0.22539317283963356
C17,C36,Camp,P2rx7,0.22395834,1.0,0.035807293,-0.26214787467790657,-425.40232234817137,0.0018080164,0.18855612,1.0,0.23043705336743567
C36,C17,Vim,Cd44,8.3880205,0.0,5.816081,0.07517342627646734,52.47183546542787,0.21908745,0.7475703,0.753233661799962,0.23308124883478734
C36,C36,Gnas,Adcy7,5.8828125,0.0,5.8007812,0.1654625183692131,17.184053752761216,0.3393381,0.7473217,0.24498259803178932,0.23566826067043672
C17,C17,Il11ra1,Cd40,0.20833333,0.029,0.036458332,0.13587714303545778,0.3399333028752792,0.37966102,0.18993843,0.472862649808444,0.23905601621677358
C36,C36,Copa,Cd74,4.0234375,1.0,9.419922,-0.1528738542509982,-inf,0.021917433,0.7903101,1.0,0.24065094944718857
C36,C36,Spp1,Itga8_Itgb1,0.1953125,0.114,0.036621094,0.10728386075630257,0.389602365671081,0.5465587,0.19028133,0.46242559375065406,0.24765707884396865
C17,C36,S100a8,Itgb2,3.9713545,0.666,15.132489,0.04662970837265352,-inf,0.07036445,0.8268986,1.0,0.2512056583384602
C36,C36,Tgfb1,Eng,4.1328125,0.0,5.5307617,0.2783798319890347,15.542849221956894,0.53293216,0.7427947,0.02876370168764979,0.2541135265879416
C36,C36,Gp1ba,Itgam_Itgb2,0.1953125,0.628,0.038085938,-0.005467615502539061,0.7282651154816998,0.29152825,0.19332115,1.0,0.25624025985631443
C36,C36,Selplg,Sell,3.96875,0.0,14.227295,0.3647398404836195,18.72434119802164,0.68838584,0.8224395,0.007045013481659333,0.256554258947869
C17,C36,Ccl12,Ccr2,5.6458325,0.001,5.3958325,0.0021629291958792096,158.72423014213808,0.16996665,0.7404283,0.6023235246440867,0.25949057425195715
C17,C36,Rps19,C5ar1,5.2864585,1.0,5.3346357,-0.4636111646152241,-79.2680435354525,0.028634,0.73933065,1.0,0.26764419538478706
C17,C17,Fam3c,Lamp1,4.1458335,0.0,5.2278647,0.4654387662912088,10.493001098638944,0.48847255,0.73737776,0.04664534062715874,0.2703854081444872
C36,C17,Ybx1,Notch1,6.1796875,0.0,5.2158203,0.12985793571379223,30.918154435736156,0.34687635,0.73715436,0.22239153181210597,0.2731381810463647
C17,C17,Mfge8,Itgav,0.21874999,0.962,0.039062496,-0.1196645304543419,-0.5296977241227356,0.11379801,0.19530293,1.0,0.2733530671949931
C17,C17,Icam1,Itgax_Itgb2,0.21874999,0.139,0.039062496,0.09377459093959395,0.11092898063989712,0.35714287,0.19530293,0.6237244869814292,0.2733530671949931
C17,C17,Tslp,Crlf2_Il7r,0.19791666,0.988,0.039062496,-0.0830367593393274,-5.253758390185744,0.11486,0.19530296,1.0,0.2733530671949931
C36,C17,Tgfb1,Acvrl1,4.109375,0.0,5.1777344,0.4198927506167789,15.85037175498945,0.72804666,0.7364438,0.007045013481659333,0.2814658119373176
C17,C17,Gnai2,Ccr5,3.8020833,0.998,9.15625,0.05464469376000272,-11.3519341016987,0.3450082,0.787948,1.0,0.2839981316522653
C17,C17,F13a1,Itga4,3.7604165,0.0,6.7491317,0.20844209206233616,-4.2472389053065704,0.26390597,0.76134896,1.0,0.28680585512933954
C36,C17,App,Fpr2,0.20052084,1.0,0.0390625,-0.1331242850436545,-7.429687078447099,0.06477732,0.19530298,1.0,0.2903945555668289
