source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
C17,C17,Nampt,Itga5_Itgb1,0.24166666,0.812,0.042777777,-0.021225355776577432,-0.11826584580006194,0.13653883,0.25430715,1.0,0.13012606413920919
C17,C17,Hspa1a,Tlr4,6.9666657,0.0,8.739373,0.062151142044210475,61.914769389631054,0.86679345,0.82977265,0.02042844671814499,0.1316972639296588
C36,C36,Lgals1,Cd69,4.5,0.067,9.834711,0.5854136077429315,34.15102921374473,0.5494914,0.8379504,0.19939808949231932,0.13394932470736787
C36,C36,Selplg,Itgb2,4.409091,0.014,16.909092,0.5188917348443808,-0.8785114524796507,0.38315892,0.87147045,1.0,0.1373594714552033
C36,C36,Lgals1,Itgb1,4.409091,0.103,8.429752,0.1307831137017739,30.048602307416164,0.27431446,0.82720995,0.675644812434763,0.13850466716860504
C17,C17,Irak4,Tlr6,0.24166672,0.138,0.042777788,0.0220216909669658,0.31782420281542295,0.57345974,0.2543072,0.6114545241569691,0.13997688771816671
C17,C17,H2-Ab1,Cd4,23.8125,0.0,8.303751,0.040390921533031705,130.28197546933916,0.48304224,0.826131,0.25669871931544846,0.14080784578067362
C17,C17,Gnai2,C5ar1,4.391666,0.69,13.646106,0.004668116984252426,3.16234826675199,0.39693126,0.8589776,1.0,0.14080784578067362
C17,C17,F13a1,Itgb1,4.3124995,0.0,11.597216,0.05028579785945686,27.267146630203005,0.596601,0.8488334,0.19683586459179725,0.14312795034966835
C36,C17,Tln1,Itgb5,4.296591,0.0,16.145454,0.602275858972321,10.295687900678262,0.63117176,0.86886,0.007603473162708111,0.14781869912554216
C36,C17,Lama5,Dag1,0.21174246,0.002,0.04393941,0.6813704545885698,0.34135534116688293,0.570662,0.25685596,0.31057204434253577,0.14980513544039434
C17,C17,Ccl12,Ccr1,4.2500005,0.004,11.559999,0.025871212551604947,47.417713184805095,0.5238095,0.848627,0.41363421176921056,0.15257652970721383
